time(s),current(A),potential(V),frequency(Hz),amplitude(A)
2.3828125,0.223419736598227,0.0763069135472669,,
2.38525390625,0.226035219550558,0.0775186554424794,,
2.3876953125,0.228686213066848,0.0786442273967118,,
2.39013671875,0.23113055242312,0.0797163719890066,,
2.392578125,0.233620968901407,0.0808074359962521,,
2.39501953125,0.235899188107252,0.0817858828521816,,
2.3974609375,0.238572873740025,0.0829702448898426,,
2.39990234375,0.240712168690769,0.0840721009577288,,
2.40234375,0.243030748683944,0.0850248667063931,,
2.40478515625,0.245174893858058,0.086057040703722,,
2.4072265625,0.247427822613474,0.0870732264630654,,
2.40966796875,0.249642296026455,0.0879304624897617,,
2.412109375,0.251805842094049,0.088802887342545,,
2.41455078125,0.253778670449841,0.089760449562605,,
2.4169921875,0.255672163009079,0.0905562641083706,,
2.41943359375,0.257519924890827,0.091509263018839,,
2.421875,0.259395575556953,0.0923794561800699,,
2.42431640625,0.261072540287168,0.0932180392624491,,
2.4267578125,0.262677098111358,0.0940273105751865,,
2.42919921875,0.264314741387822,0.0948278216658611,,
2.431640625,0.265989627450879,0.095461055816604,,
2.43408203125,0.267644592953665,0.0963029697818971,,
2.4365234375,0.268986372604553,0.097066008439791,,
2.43896484375,0.270444211171797,0.0976457153021091,,
2.44140625,0.271681537797964,0.0982478056976084,,
2.44384765625,0.272992830330525,0.0988866690404757,,
2.4462890625,0.274479943460253,0.0996086379120427,,
2.44873046875,0.275158108620752,0.100085353874666,,
2.451171875,0.276483951823424,0.100659797941981,,
2.45361328125,0.277175455098191,0.101266251794097,,
2.4560546875,0.278039141302597,0.101788534234981,,
2.45849609375,0.27931769482741,0.102256323431396,,
2.4609375,0.27996467998053,0.102707324977924,,
2.46337890625,0.280582737015692,0.103108096810113,,
2.4658203125,0.281349765197222,0.103632377780746,,
2.46826171875,0.282007316908398,0.104003071740223,,
2.470703125,0.28281210754331,0.104426060561447,,
2.47314453125,0.282833240659423,0.10476714297182,,
2.4755859375,0.28329868888069,0.105042540371134,,
2.47802734375,0.283803285333444,0.105372164544284,,
2.48046875,0.28418524042384,0.105581610461904,,
2.48291015625,0.284514362723955,0.105948107508909,,
2.4853515625,0.284607036634776,0.106142531144588,,
2.48779296875,0.284753063002669,0.106336521765488,,
2.490234375,0.284316889343886,0.10648561208471,,
2.49267578125,0.284274103444871,0.106782327134671,,
2.4951171875,0.28427081222187,0.106833356260911,,
2.49755859375,0.284097243514125,0.106908767450079,,
2.5,0.283996947823722,0.107185896908507,,
2.50244140625,0.283322247108487,0.107187762202939,,
2.5048828125,0.28326317831673,0.107038005707135,,
2.50732421875,0.282849869996691,0.107164046316593,,
2.509765625,0.282201499065466,0.107124175648115,,
2.51220703125,0.281517790792544,0.107115681896685,,
2.5146484375,0.280808965291455,0.106994437758622,,
2.51708984375,0.280297266725909,0.106969522754427,,
2.51953125,0.279480696977098,0.106886084137436,,
2.52197265625,0.278559327759041,0.106772467721246,,
2.5244140625,0.277738081009124,0.106699154988314,,
2.52685546875,0.276847891798445,0.106500401204847,,
2.529296875,0.275712073418524,0.106219674392872,,
2.53173828125,0.27463965438694,0.106029281125518,,
2.5341796875,0.273572951690043,0.10588082367405,,
2.53662109375,0.272262005602008,0.105637169588906,,
2.5390625,0.270894242611637,0.105359906895161,,
2.54150390625,0.269464119606508,0.104983117419951,,
2.5439453125,0.268057381606914,0.104657490306298,,
2.54638671875,0.266757175299198,0.104308280541615,,
2.548828125,0.265268849613628,0.103960269894781,,
2.55126953125,0.263502675417855,0.103554701591196,,
2.5537109375,0.261597403744719,0.103083981217817,,
2.55615234375,0.260052434379076,0.102622987022547,,
2.55859375,0.258095542471501,0.102159894371041,,
2.56103515625,0.256403680626649,0.101693537454279,,
2.5634765625,0.254296258572337,0.101203797739463,,
2.56591796875,0.252537706156146,0.100715323760153,,
2.568359375,0.250416772765303,0.100087085933781,,
2.57080078125,0.248339664607054,0.0995628382719778,,
2.5732421875,0.246163126869718,0.0989928242789389,,
2.57568359375,0.24383900376412,0.098283645997761,,
2.578125,0.241739723156179,0.097699675605313,,
2.58056640625,0.239336091031764,0.0969450307723618,,
2.5830078125,0.236867327336379,0.0961428209314015,,
2.58544921875,0.234589108130533,0.0955547202441402,,
2.587890625,0.231975530623098,0.0948199274733552,,
2.59033203125,0.229411494682943,0.0940761080098738,,
2.5927734375,0.226971832327778,0.0933973739985281,,
2.59521484375,0.224233015124036,0.0925783765076824,,
2.59765625,0.22146007313444,0.0917089827583508,,
2.60009765625,0.218648502580146,0.0909097040943543,,
2.6025390625,0.216094340308994,0.0899510759917619,,
2.60498046875,0.213109720713745,0.0890756200355272,,
2.607421875,0.210163383238667,0.0882053269478087,,
2.60986328125,0.207186385423,0.0872645523776341,,
2.6123046875,0.204250441283716,0.0863012610389622,,
2.61474609375,0.201143353548371,0.0853731438238601,,
2.6171875,0.197985858134431,0.084301432246344,,
2.61962890625,0.194892628180144,0.0833688849569665,,
2.6220703125,0.191819838452917,0.0824211821503313,,
2.62451171875,0.188381722972563,0.0813256880688105,,
2.626953125,0.185151127763545,0.0802334582525455,,
2.62939453125,0.181784206633373,0.0791934233715397,,
2.6318359375,0.178406892167409,0.0781274076038061,,
2.63427734375,0.175005499806857,0.0768901844543031,,
2.63671875,0.171697127801654,0.0758259340545138,,
2.63916015625,0.16793768502303,0.0746996959236985,,
2.6416015625,0.164500782098518,0.0734368582845883,,
2.64404296875,0.16101951262184,0.0722818413253981,,
2.646484375,0.157351899295505,0.0711062728186298,,
2.64892578125,0.15365966675501,0.0698841385687263,,
2.6513671875,0.149937293540715,0.0685740357010691,,
2.65380859375,0.146308806793084,0.0672218304733816,,
2.65625,0.142439194655054,0.0660236452716285,,
2.65869140625,0.138720459108286,0.0646002923849021,,
2.6611328125,0.134874426850837,0.0633362889367719,,
2.66357421875,0.130993706835177,0.0619682287064149,,
2.666015625,0.126987075886941,0.0606356090702604,,
2.66845703125,0.123257427337591,0.0592748767823137,,
2.6708984375,0.119222019840878,0.0578980230210639,,
2.67333984375,0.115274132892656,0.0565520798532546,,
2.67578125,0.111215037251448,0.0550944521813452,,
2.67822265625,0.107146890746986,0.0536331605382308,,
2.6806640625,0.103172479139709,0.0522187344177132,,
2.68310546875,0.0990109874881559,0.050732894167524,,
2.685546875,0.0949447680813729,0.0493086419424107,,
2.68798828125,0.0907455139764383,0.0477358989570007,,
2.6904296875,0.0867071617012505,0.0462736413578408,,
2.69287109375,0.0824436637894449,0.044744899335722,,
2.6953125,0.0782979353638447,0.0432649214394609,,
2.69775390625,0.0740792587126468,0.0416561049920938,,
2.7001953125,0.0697686226924629,0.040111241496672,,
2.70263671875,0.0656045760125274,0.0385582506469406,,
2.705078125,0.0613273502363618,0.037004726855943,,
2.70751953125,0.0569895183208527,0.0353856512892015,,
2.7099609375,0.0528210977787709,0.0337453913071282,,
2.71240234375,0.0484444857290838,0.0321217857396241,,
2.71484375,0.0441447627114827,0.0305444128269636,,
2.71728515625,0.0398271761479872,0.0289354298354509,,
2.7197265625,0.0354597232254678,0.0272690890401628,,
2.72216796875,0.0310945221923703,0.0256008496416134,,
2.724609375,0.0268032870656668,0.0239430025977554,,
2.72705078125,0.0224223228066164,0.0222929165110863,,
2.7294921875,0.0180773887783153,0.0206415646889102,,
2.73193359375,0.0136437649512466,0.0189558381550636,,
2.734375,0.00935722847843296,0.0172481944116445,,
2.73681640625,0.00495355045011805,0.0155490444196551,,
2.7392578125,0.000550933408165351,0.013878140314775,,
2.74169921875,-0.00384142021469167,0.0121595379665691,,
2.744140625,-0.00823212822604812,0.0105110173948697,,
2.74658203125,-0.0125787511714156,0.00877482798487916,,
2.7490234375,-0.0169860885200409,0.00707767652263813,,
2.75146484375,-0.0213127042940067,0.00532473277159085,,
2.75390625,-0.0256667757966925,0.00361232586560467,,
2.75634765625,-0.030050165167428,0.00189322388496205,,
2.7587890625,-0.0344399637619025,0.000163962711432042,,
2.76123046875,-0.0386812675712333,-0.00157982111160226,,
2.763671875,-0.0430735345829587,-0.00329922287170747,,
2.76611328125,-0.0474144844992058,-0.00503699445108241,,
2.7685546875,-0.0517482023859635,-0.00669166050175773,,
2.77099609375,-0.0560040568654046,-0.00841825696895659,,
2.7734375,-0.0602949022420158,-0.0101284488378051,,
2.77587890625,-0.0645430916363095,-0.0118021675387476,,
2.7783203125,-0.0687443811028369,-0.0135716657778762,,
2.78076171875,-0.0730499503718216,-0.0152967966565929,,
2.783203125,-0.0772498107546774,-0.0170099363568204,,
2.78564453125,-0.0814866107851646,-0.0186714973351272,,
2.7880859375,-0.0856368429896084,-0.0203855863369848,,
2.79052734375,-0.0897730441907316,-0.0220935298598666,,
2.79296875,-0.0940090214154684,-0.0237375037763887,,
2.79541015625,-0.0979893225796952,-0.0254658489571171,,
2.7978515625,-0.10222893747196,-0.0271667310082218,,
2.80029296875,-0.106128300533698,-0.0287397238098506,,
2.802734375,-0.110212751583685,-0.0304656374460524,,
2.80517578125,-0.114238047230782,-0.032016346640988,,
2.8076171875,-0.118330466504877,-0.0336848691645848,,
2.81005859375,-0.12231700367058,-0.0352884894346062,,
2.8125,-0.126262660382163,-0.0369171579441394,,
2.81494140625,-0.130106635625237,-0.038512534278949,,
2.8173828125,-0.133905226635348,-0.0401141393648072,,
2.81982421875,-0.137707801757513,-0.0416892472770867,,
2.822265625,-0.141680654364422,-0.0432680857782293,,
2.82470703125,-0.145498169906789,-0.0448104178026365,,
2.8271484375,-0.149269521716009,-0.0463117133495459,,
2.82958984375,-0.152899047797219,-0.0478535124326873,,
2.83203125,-0.156504669206105,-0.0493994418106416,,
2.83447265625,-0.160153249736269,-0.0508066732240651,,
2.8369140625,-0.163721281914037,-0.0523139643602191,,
2.83935546875,-0.167302478983809,-0.0537426466596074,,
2.841796875,-0.170932005065019,-0.0552411609192838,,
2.84423828125,-0.174247479183015,-0.0565742968422898,,
2.8466796875,-0.17775349779055,-0.0581383462232954,,
2.84912109375,-0.181233879503129,-0.0594214189761066,,
2.8515625,-0.184529043310762,-0.060864607270585,,
2.85400390625,-0.187816325505419,-0.0622250730878986,,
2.8564453125,-0.190880280897222,-0.0636466939155098,,
2.85888671875,-0.194095632547077,-0.0649160267763018,,
2.861328125,-0.197510882688687,-0.0661457887480776,,
2.86376953125,-0.200593242945956,-0.0674716133830882,,
2.8662109375,-0.203605534797754,-0.068764795365543,,
2.86865234375,-0.20663571184823,-0.069986829688959,,
2.87109375,-0.209622929777427,-0.0712821434364788,,
2.87353515625,-0.21245948764319,-0.0724696698129077,,
2.8759765625,-0.21555371362549,-0.073598306179421,,
2.87841796875,-0.218474544122309,-0.0748552481557736,,
2.880859375,-0.221078118044043,-0.0760548989460088,,
2.88330078125,-0.223872539594279,-0.0771261108910881,,
2.8857421875,-0.226678740258413,-0.078261808729378,,
2.88818359375,-0.229212981969295,-0.0793895124486754,,
2.890625,-0.231770955130237,-0.0803514714341818,,
2.89306640625,-0.23420754279023,-0.0814232163205268,,
2.8955078125,-0.236978709251628,-0.0824612526717847,,
2.89794921875,-0.239137058651326,-0.083466646370487,,
2.900390625,-0.241437450306863,-0.084525600666443,,
2.90283203125,-0.24367323005822,-0.0854645099421858,,
2.9052734375,-0.245992849384974,-0.0863751899852345,,
2.90771484375,-0.248007943972991,-0.0873210108430231,,
2.91015625,-0.250175647374903,-0.0882488615874921,,
2.91259765625,-0.252343870443605,-0.0890520040756684,,
2.9150390625,-0.254449733497548,-0.0898680703895502,,
2.91748046875,-0.256296152906756,-0.0908556105558347,,
2.919921875,-0.25822684494702,-0.0916758071645294,,
2.92236328125,-0.260034419263701,-0.0924153964067105,,
2.9248046875,-0.261732170665503,-0.0932751472500066,,
2.92724609375,-0.263271943363249,-0.0939446880245103,,
2.9296875,-0.265135295248687,-0.0946509517831382,,
2.93212890625,-0.266411033911722,-0.0952763583590341,,
2.9345703125,-0.268105190951562,-0.0960312696626184,,
2.93701171875,-0.269877947593337,-0.0966193703498792,,
2.939453125,-0.271139178891828,-0.0973381748826783,,
2.94189453125,-0.27229872872181,-0.097832078201137,,
2.9443359375,-0.273518733121656,-0.0985602258605089,,
2.94677734375,-0.274712061292966,-0.0991064906583725,,
2.94921875,-0.275893610350377,-0.0996717914520886,,
2.95166015625,-0.277082434742843,-0.100117330350639,,
2.9541015625,-0.277866958372958,-0.100511040711051,,
2.95654296875,-0.278992426722652,-0.101065166392591,,
2.958984375,-0.279858538038743,-0.101496832163805,,
2.96142578125,-0.280480232741433,-0.101893223884962,,
2.9638671875,-0.281253800063399,-0.102363811023024,,
2.96630859375,-0.281852629427345,-0.102768979620659,,
2.96875,-0.282496843024253,-0.103114991737745,,
2.97119140625,-0.282996069586848,-0.103439552968866,,
2.9736328125,-0.283692423084985,-0.103818074503191,,
2.97607421875,-0.284011844938359,-0.104123316613411,,
2.978515625,-0.283951736813022,-0.104340090473442,,
2.98095703125,-0.284556455733917,-0.104657989938735,,
2.9833984375,-0.284761204449041,-0.104810677611504,,
2.98583984375,-0.285011640536088,-0.10503957588534,,
2.98828125,-0.285049273072772,-0.105150027962762,,
2.99072265625,-0.284945686159368,-0.105387986238124,,
2.9931640625,-0.284943737408907,-0.105536793432298,,
2.99560546875,-0.284767397144951,-0.105510296258719,,
2.998046875,-0.28460617052346,-0.105701488937971,,
3.00048828125,-0.284522807309287,-0.105722273647354,,
3.0029296875,-0.284120282075133,-0.105851378669092,,
3.00537109375,-0.283295744102215,-0.105901874854066,,
3.0078125,-0.283109010502466,-0.105810592007813,,
3.01025390625,-0.282505677359677,-0.105756381888391,,
3.0126953125,-0.281907021217995,-0.105802064947554,,
3.01513671875,-0.28115129578914,-0.105659386577941,,
3.017578125,-0.280564375455791,-0.105479785371229,,
3.02001953125,-0.279799772385946,-0.105436750363982,,
3.0224609375,-0.278945093739228,-0.105282730338048,,
3.02490234375,-0.277844612701003,-0.105137637078323,,
3.02734375,-0.27688097725072,-0.104881958505859,,
3.02978515625,-0.275647634736607,-0.104855044971916,,
3.0322265625,-0.274562570479808,-0.10445107549213,,
3.03466796875,-0.273782030961747,-0.104257617812496,,
3.037109375,-0.272463116649604,-0.104003138357882,,
3.03955078125,-0.270836732820249,-0.10369483183538,,
3.0419921875,-0.269412672594333,-0.103466999444076,,
3.04443359375,-0.268188857304696,-0.103123002511153,,
3.046875,-0.26664371471679,-0.102756605390634,,
3.04931640625,-0.264847746291744,-0.102441204087526,,
3.0517578125,-0.263347944631236,-0.101944253011201,,
3.05419921875,-0.261782751566362,-0.10152775941166,,
3.056640625,-0.259981413251157,-0.101006276382674,,
3.05908203125,-0.258020753759356,-0.100629220436832,,
3.0615234375,-0.256253496924439,-0.10002339945247,,
3.06396484375,-0.254234071779841,-0.0996386158582672,,
3.06640625,-0.252268518759105,-0.0990762295871006,,
3.06884765625,-0.250232637499502,-0.0985429052693569,,
3.0712890625,-0.248100791106076,-0.0979888961687188,,
3.07373046875,-0.24601415572335,-0.097345636060405,,
3.076171875,-0.243530624830026,-0.0967404812526254,,
3.07861328125,-0.241433292972546,-0.096170633803732,,
3.0810546875,-0.238902515706929,-0.0954923328071651,,
3.08349609375,-0.236505812473042,-0.09483908005011,,
3.0859375,-0.234076933203763,-0.0940855010996913,,
3.08837890625,-0.231640172321507,-0.093329390678258,,
3.0908203125,-0.229079081159827,-0.0925732802568247,,
3.09326171875,-0.226498935549193,-0.0918251472999696,,
3.095703125,-0.223690482995637,-0.0911187503060251,,
3.09814453125,-0.22100012472003,-0.090357993302927,,
3.1005859375,-0.218152394018289,-0.0894693137415241,,
3.10302734375,-0.215498845473616,-0.0886032508751065,,
3.10546875,-0.212545579108009,-0.0879260324154862,,
3.10791015625,-0.20973396524815,-0.0869277001885616,,
3.1103515625,-0.206348682558077,-0.0860839209288367,,
3.11279296875,-0.203333056177712,-0.0851114530077375,,
3.115234375,-0.200492730727724,-0.0841919794337969,,
3.11767578125,-0.197394996994594,-0.0832544025112192,,
3.1201171875,-0.194259284280253,-0.0823232208838367,,
3.12255859375,-0.190880627341748,-0.0812366868773542,,
3.125,-0.187734781125009,-0.080243950533724,,
3.12744140625,-0.18438548536012,-0.0792704000756776,,
3.1298828125,-0.180895922867591,-0.0781846654810945,,
3.13232421875,-0.177644411070288,-0.0771215808903252,,
3.134765625,-0.17393827744317,-0.0760386442373897,,
3.13720703125,-0.170840197265513,-0.0748148778548581,,
3.1396484375,-0.167245878609302,-0.0737775076801834,,
3.14208984375,-0.163603490775048,-0.0726287694352856,,
3.14453125,-0.159977255916839,-0.071518236417409,,
3.14697265625,-0.156344438612628,-0.0702337147305299,,
3.1494140625,-0.152741761982217,-0.0690964180684412,,
3.15185546875,-0.149060095999778,-0.0678813119814858,,
3.154296875,-0.145303771221893,-0.0666836597209985,,
3.15673828125,-0.141536490135858,-0.0653794192072699,,
3.1591796875,-0.137647173965387,-0.0641572516485374,,
3.16162109375,-0.133864519403492,-0.0629005761428179,,
3.1640625,-0.129852821704057,-0.0615656915062819,,
3.16650390625,-0.126051329221037,-0.0602332051054444,,
3.1689453125,-0.122071201279073,-0.0589290978270323,,
3.17138671875,-0.118160362242397,-0.057567166421236,,
3.173828125,-0.114098473392194,-0.0561765894223818,,
3.17626953125,-0.110201535442141,-0.0548494490886204,,
3.1787109375,-0.106071353714665,-0.0534736445554889,,
3.18115234375,-0.102086765299423,-0.0520810690268858,,
3.18359375,-0.0979306002324643,-0.0505994923068265,,
3.18603515625,-0.0938558929347836,-0.0492800629670107,,
3.1884765625,-0.0897053142858133,-0.0477907585985911,,
3.19091796875,-0.085543865939826,-0.046341308244235,,
3.193359375,-0.0812764921798809,-0.0448722389895169,,
3.19580078125,-0.0771208900852773,-0.043390395798824,,
3.1982421875,-0.0728790233035911,-0.0419161470211749,,
3.20068359375,-0.0686342117434301,-0.040370084407904,,
3.203125,-0.0644443116407093,-0.038820707566134,,
3.20556640625,-0.0601613478770746,-0.0373229927183569,,
3.2080078125,-0.0558588966088278,-0.0357859734521973,,
3.21044921875,-0.0515882749314473,-0.0341952936622958,,
3.212890625,-0.047313842364276,-0.0326288460455926,,
3.21533203125,-0.0429185006573785,-0.0310188138259622,,
3.2177734375,-0.0386068253036153,-0.0294553140406375,,
3.22021484375,-0.034206113706558,-0.0278936628953299,,
3.22265625,-0.0298996350206914,-0.026245009088314,,
3.22509765625,-0.0255425754339651,-0.0246228857637067,,
3.2275390625,-0.0212322858583077,-0.0230195153099038,,
3.22998046875,-0.0168176731746271,-0.0213496770875561,,
3.232421875,-0.0124544208919907,-0.0196802385711581,,
3.23486328125,-0.00809515272140837,-0.0180736871241725,,
3.2373046875,-0.00371462151801598,-0.0164103940867504,,
3.23974609375,0.000683968106316896,-0.0147569271539241,,
3.2421875,0.00507186125589605,-0.0131101386413395,,
3.24462890625,0.00943344627424895,-0.0114099227668181,,
3.2470703125,0.0138244357717831,-0.00972303042395151,,
3.24951171875,0.0181733539121382,-0.00807291102845342,,
3.251953125,0.0225581290609794,-0.00636108702697724,,
3.25439453125,0.0268492126182025,-0.00469552898917369,,
3.2568359375,0.0312762323464861,-0.00298372164211225,,
3.25927734375,0.0356007044949445,-0.00131361694913101,,
3.26171875,0.0399421957307641,0.000404585693125181,,
3.26416015625,0.044263225086741,0.00213078245437437,,
3.2666015625,0.0486140486719915,0.00383429590298068,,
3.26904296875,0.0529071675908074,0.00551272780324608,,
3.271484375,0.0571686301410202,0.00721677419311861,,
3.27392578125,0.0614444484862973,0.00895216419120981,,
3.2763671875,0.0657010391603571,0.0105960215268301,,
3.27880859375,0.0699361286209949,0.0122689241614586,,
3.28125,0.0741911819474686,0.0140151062201905,,
3.28369140625,0.0784003097214066,0.0156767171617411,,
3.2861328125,0.0825756591540171,0.0174039464966937,,
3.28857421875,0.0867655592567379,0.019046338243832,,
3.291015625,0.0908894616771726,0.0207327975719194,,
3.29345703125,0.0950336311024038,0.0224457374191718,,
3.2958984375,0.0991270247517292,0.0240899611519123,,
3.29833984375,0.103275199941797,0.0257404802533601,,
3.30078125,0.107284256001718,0.0274272393609101,,
3.30322265625,0.111419937536052,0.0290777584623578,,
3.3056640625,0.115397965158074,0.0307032626331227,,
3.30810546875,0.119307266847164,0.0323598772503026,,
3.310546875,0.123270072562806,0.0340110625283332,,
3.31298828125,0.127162874831325,0.0356335689044758,,
3.3154296875,0.131060743851043,0.037242685131305,,
3.31787109375,0.134954087439134,0.0388381780470168,,
3.3203125,0.138872375033129,0.0404188818425908,,
3.32275390625,0.142547783361309,0.0419747039427993,,
3.3251953125,0.146341372578569,0.0436138647335107,,
3.32763671875,0.150079660588297,0.0451867076454087,,
3.330078125,0.153801709010849,0.0467419634955215,,
3.33251953125,0.157543829563151,0.0482731037533388,,
3.3349609375,0.161121735409922,0.0497590772388445,,
3.33740234375,0.164641438576252,0.0512184369698692,,
3.33984375,0.168191628860908,0.0527861836309089,,
3.34228515625,0.171599950111988,0.05423948115503,,
3.3447265625,0.175255805977207,0.0556722937492315,,
3.34716796875,0.178594145433948,0.0571102025942913,,
3.349609375,0.181898186882571,0.0585149358455297,,
3.35205078125,0.185148356207333,0.0599581074855928,,
3.3544921875,0.188419658648208,0.0613822597842186,,
3.35693359375,0.191972966933602,0.0627147461850566,,
3.359375,0.194945287748163,0.0640544272929882,,
3.36181640625,0.197943938346732,0.0654244860530935,,
3.3642578125,0.201258719575675,0.066796276872314,,
3.36669921875,0.204257543396508,0.068127564155303,,
3.369140625,0.207299846005408,0.0693777111305116,,
3.37158203125,0.210328810500041,0.0706379839897782,,
3.3740234375,0.213285368088648,0.0719979168658256,,
3.37646484375,0.216087411418465,0.0732049955249585,,
3.37890625,0.218983341214946,0.0744872855202856,,
3.38134765625,0.221746409535539,0.0755836789401929,,
3.3837890625,0.224277879690209,0.0767413606057143,,
3.38623046875,0.226927833872921,0.0779812484615485,,
3.388671875,0.229403872903361,0.0791049218125197,,
3.39111328125,0.232275205138465,0.0802130399402836,,
3.3935546875,0.234641940920815,0.0812415166575788,,
3.39599609375,0.237036565487543,0.0823546977273719,,
3.3984375,0.239298155356119,0.0834430970282862,,
3.40087890625,0.241773501497506,0.0845092793401654,,
3.4033203125,0.244073027041728,0.0854569488379715,,
3.40576171875,0.246008266166401,0.0864202734854724,,
3.408203125,0.248268297034608,0.0874201712273668,,
3.41064453125,0.250605238587684,0.0883287028509359,,
3.4130859375,0.252489377144708,0.0892628156552826,,
3.41552734375,0.254479181282295,0.0901497631575703,,
3.41796875,0.256310833493564,0.0910379097777065,,
3.42041015625,0.258250056730291,0.0917872585068249,,
3.4228515625,0.25985669322164,0.0926179473966982,,
3.42529296875,0.261604852302037,0.0935480964503781,,
3.427734375,0.263356995494489,0.0942708647338439,,
3.43017578125,0.264983552546107,0.0950318049355023,,
3.4326171875,0.266427533332294,0.0958820794169086,,
3.43505859375,0.267987399812573,0.0965851288735253,,
3.4375,0.269556100628277,0.0971781925763278,,
3.43994140625,0.270907580725905,0.0978495320276047,,
3.4423828125,0.272265816491799,0.0984360671998963,,
3.44482421875,0.273524103011815,0.0991923108566461,,
3.447265625,0.274577121149919,0.0998142200054826,,
3.44970703125,0.275595668057641,0.100343563918144,,
3.4521484375,0.276859151245555,0.100826208852354,,
3.45458984375,0.277673988771733,0.101408047479737,,
3.45703125,0.278624459330011,0.102090079065168,,
3.45947265625,0.279525215098745,0.102553571422623,,
3.4619140625,0.280273015609058,0.102969265610266,,
3.46435546875,0.280882065086533,0.103406943625139,,
3.466796875,0.281386661539288,0.103728340517493,,
3.46923828125,0.282126667047756,0.104177443460761,,
3.4716796875,0.282519361918471,0.104476023805154,,
3.47412109375,0.283187480187704,0.104841621513773,,
3.4765625,0.283475895255962,0.105225738931393,,
3.47900390625,0.283844858676617,0.105536177218959,,
3.4814453125,0.284351880241056,0.10569149628923,,
3.48388671875,0.284180563422733,0.10601915524146,,
3.486328125,0.284309960453357,0.106228201453131,,
3.48876953125,0.284392933917439,0.106322398821933,,
3.4912109375,0.284365218355324,0.106624176813924,,
3.49365234375,0.284424633591608,0.106745953893252,,
3.49609375,0.284228372767382,0.106905669728969,,
3.49853515625,0.28403072616505,0.106990540625613,,
3.5009765625,0.283623307401961,0.10703587394207,,
3.50341796875,0.283442809803687,0.107177336539419,,
3.505859375,0.283023438704436,0.107091666230876,,
3.50830078125,0.282547250702849,0.107189893968004,,
3.5107421875,0.281863888874454,0.107163113669377,,
3.51318359375,0.281322396079634,0.107123143074412,,
3.515625,0.280790603731554,0.107050130120941,,
3.51806640625,0.279978018094798,0.107017354233069,,
3.5205078125,0.27899255663935,0.106931417453893,,
3.52294921875,0.278393900497668,0.106758877718958,,
3.525390625,0.277314725797818,0.106642163581658,,
3.52783203125,0.276223425539544,0.106417928543901,,
3.5302734375,0.275252861198733,0.106169544605019,,
3.53271484375,0.274091925590645,0.106084274002425,,
3.53515625,0.272996987664843,0.105791456085473,,
3.53759765625,0.27191278951936,0.105557361634291,,
3.5400390625,0.270435550058636,0.105148329212476,,
3.54248046875,0.269045268174047,0.104915433879143,,
3.544921875,0.267458032576179,0.104529850873041,,
3.54736328125,0.265765477842274,0.104086177268922,,
3.5498046875,0.264406895631854,0.103804118103782,,
3.55224609375,0.26294420684124,0.103348453321173,,
3.5546875,0.261059548617426,0.102930760603782,,
3.55712890625,0.259220967515629,0.102590344369992,,
3.5595703125,0.257397976417521,0.102133480469535,,
3.56201171875,0.255589016322734,0.101523662425675,,
3.564453125,0.253530789391176,0.100933196811546,,
3.56689453125,0.251634871720253,0.100374607746901,,
3.5693359375,0.249419358973693,0.0997660221297196,,
3.57177734375,0.247469569178909,0.0992252199798349,,
3.57421875,0.245327675894217,0.0986936110667918,,
3.57666015625,0.242987269895876,0.0980263686014986,,
3.5791015625,0.240929735853371,0.0972942405370447,,
3.58154296875,0.238426154483079,0.0967073389676325,,
3.583984375,0.236054395255096,0.0959842709047045,,
3.58642578125,0.233604859230928,0.0952695966667187,,
3.5888671875,0.23116554332029,0.0945845006690078,,
3.59130859375,0.228710637405962,0.093639862274653,,
3.59375,0.225717356697552,0.0929431748044021,,
3.59619140625,0.223164926649033,0.0921734743806804,,
3.5986328125,0.220490374904944,0.091307977764358,,
3.60107421875,0.21768902446418,0.0904743243886914,,
3.603515625,0.214626628072746,0.0895449747469113,,
3.60595703125,0.212032971125581,0.0887518582163054,,
3.6083984375,0.208777778355185,0.0878798330694717,,
3.61083984375,0.206011592033855,0.0869309311449875,,
3.61328125,0.203198808923718,0.0859473880381998,,
3.61572265625,0.200022778727613,0.0850045150117897,,
3.6181640625,0.197000916345772,0.0839174147552115,,
3.62060546875,0.193642829551025,0.0829675801835115,,
3.623046875,0.190413446897849,0.0819815056057092,,
3.62548828125,0.187183198133357,0.0809448016076173,,
3.6279296875,0.183840008453246,0.079888512017992,,
3.63037109375,0.180421467088636,0.0787334950588017,,
3.6328125,0.177144275090812,0.0776169831060947,,
3.63525390625,0.17376869284748,0.0764573362196543,,
3.6376953125,0.170233053232934,0.0753810613325463,,
3.64013671875,0.166788182084314,0.0741911034115899,,
3.642578125,0.163035321751693,0.0730204646115338,,
3.64501953125,0.159544719925584,0.0718053585245788,,
3.6474609375,0.155892328505629,0.0705910851583518,,
3.64990234375,0.152170128513597,0.0693229514154088,,
3.65234375,0.148555499547024,0.0680959873852802,,
3.65478515625,0.144566515616853,0.0668016062849763,,
3.6572265625,0.141053243327045,0.0654852080486119,,
3.65966796875,0.137188827856911,0.0641755381957339,,
3.662109375,0.133361308728843,0.0627992173757503,,
3.66455078125,0.129544009714305,0.0614518086194589,,
3.6669921875,0.125576700219819,0.0601030675100018,,
3.66943359375,0.121652847860618,0.0587507290469977,,
3.671875,0.117614214099253,0.0573597856510224,,
3.67431640625,0.113744753530703,0.0558934643747082,,
3.6767578125,0.109635033683069,0.0544746747975737,,
